index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
1334,39970,831,196,147,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1335,28920,659,114,96,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1336,21860,283,39,14,1,0,1,0,0,0,0,0,4000,4000,0,1,1,0
1337,15180,196,-3,-21,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1338,10150,326,-25,-3,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1339,8260,343,-39,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1340,27670,305,283,53,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1341,32730,1209,353,506,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1342,11090,639,54,249,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1343,15740,278,8,-24,1,0,1,0,0,0,0,0,3000,3000,0,1,1,1
1344,10730,233,-26,-36,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1345,26740,583,83,60,2,2,0,0,0,0,0,0,1400,800,0,1,1,1
1346,26960,514,85,41,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1347,16540,213,2,-11,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1348,13550,358,-7,-2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1349,23820,525,63,44,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1350,21000,483,40,28,1,1,0,0,0,0,0,0,200,200,0,1,1,1
1351,31340,726,109,92,2,1,1,0,0,0,0,0,9500,9000,0,1,1,1
1352,22830,608,53,61,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1353,25080,244,62,12,2,1,1,0,0,0,0,0,9500,9000,0,1,1,0
1354,12980,436,-13,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1355,10270,306,-31,-19,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1356,20910,546,179,233,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1357,9410,383,-37,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1358,41740,966,164,143,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1359,22710,481,191,166,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1360,15710,308,101,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1361,15030,484,-5,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1362,26860,458,244,153,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1363,11630,481,-27,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1364,24690,565,56,42,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1365,14570,326,-8,-18,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1366,10210,394,169,251,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1367,8070,404,270,278,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1368,15930,171,-2,-21,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1369,33620,762,97,77,1,1,0,0,0,0,0,0,700,700,0,1,1,0
1370,32960,982,93,128,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1371,22640,691,32,60,2,2,0,0,0,0,0,0,400,300,0,1,1,0
1372,31800,769,295,313,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1373,16940,455,-1,6,1,0,0,1,0,0,0,0,30000,30000,0,1,1,0
1374,13880,507,-22,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1375,18340,534,3,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1376,19420,591,9,29,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1377,21300,710,19,55,1,0,1,0,0,0,0,0,2000,2000,1,1,1,0
1378,23490,748,32,63,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1379,17970,518,1,13,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1380,17310,485,-3,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1381,17730,568,-1,24,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1382,25180,592,39,24,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1383,32240,702,77,47,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1384,21770,292,35,28,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1385,19680,288,121,37,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1386,22320,337,39,48,1,0,0,1,0,0,0,0,10000,10000,1,1,1,0
1387,15060,618,-17,29,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1388,23020,669,27,40,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1389,18850,587,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1390,9090,511,-51,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1391,10690,367,182,227,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1392,11040,316,191,181,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1393,19430,453,5,-8,1,1,0,0,0,0,0,0,600,600,1,1,1,0
1394,21300,257,33,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1395,13200,199,-18,-15,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1396,13770,254,-14,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1397,33400,749,81,52,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1398,46080,942,146,87,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1399,27940,334,74,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1400,17600,543,-6,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1401,17050,476,-9,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1402,10220,434,-45,-14,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1403,14830,492,-21,-2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1404,23560,546,26,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1405,34110,408,112,70,3,2,1,0,0,0,0,0,5300,4000,0,1,1,0
1406,26120,341,62,39,1,1,0,0,0,0,0,0,400,400,0,1,1,0
1407,11160,543,-41,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1408,11830,201,-27,-18,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1409,12150,361,-36,-29,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1410,12180,351,-24,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1411,14980,267,-7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1412,44150,951,134,88,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1413,32670,476,103,95,1,1,0,0,0,0,0,0,800,800,0,1,1,0
1414,17470,643,-9,23,1,1,0,0,0,0,0,0,300,300,0,1,1,0
1415,12840,471,37,51,1,1,0,0,0,0,0,0,200,200,0,1,0,0
1416,12260,413,31,32,1,1,0,0,0,0,0,0,200,200,0,1,0,0
1417,6010,329,-36,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1418,9450,349,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1419,10890,283,16,-9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1420,7780,291,-17,-7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1421,9430,123,22,-38,1,1,0,0,0,0,0,0,400,400,0,1,0,0
1422,9220,277,-2,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,5590,261,-40,-16,1,1,0,0,0,0,0,0,300,300,0,0,0,0
1424,5030,125,-28,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,7330,102,5,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,5480,223,-21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,10970,342,17,9,1,1,0,0,0,0,0,0,500,500,0,0,0,0
1428,3320,98,-52,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,2910,80,-58,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,8510,104,22,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,7410,133,6,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,6470,98,-7,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,5840,102,-17,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,6980,85,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,4810,142,-49,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,8540,82,22,-51,2,1,1,0,0,0,0,0,2600,2000,0,0,0,0
1437,3580,84,-49,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,6450,163,-30,-48,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1439,2000,130,-78,-58,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1440,4120,67,-40,-59,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1441,3560,83,-79,-67,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1442,6340,102,-62,-60,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1443,7680,253,-59,-60,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1444,7920,178,-53,-30,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1445,8720,175,-48,-31,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1446,10920,136,58,-16,1,1,0,0,0,0,0,0,200,200,0,1,0,0
1447,9870,363,8,16,1,0,1,0,0,0,0,0,8000,8000,0,1,0,0
1448,6690,163,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1449,5820,308,-37,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1450,12520,321,37,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1451,8820,280,-4,-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1452,10540,321,15,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1453,16010,446,75,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1454,17610,228,5,-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1455,13930,423,-26,-32,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1456,15290,436,75,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1457,14190,384,62,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1458,11730,336,34,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1459,9670,277,-48,-56,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1460,14180,348,-24,-44,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1461,48240,565,187,116,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1462,5680,210,-66,-20,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1463,9590,222,-49,-64,1,1,0,0,0,0,0,0,300,300,0,1,1,0
1464,5930,120,-65,-54,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1465,4170,224,-78,-64,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1466,30740,318,83,22,1,1,0,0,0,0,0,0,900,900,0,1,1,0
1467,29990,354,79,35,1,1,0,0,0,0,0,0,400,400,0,1,1,0
1468,16330,449,-13,-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1469,17000,336,1,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1470,9840,421,-43,-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1471,17050,404,-2,-30,1,1,0,0,0,0,0,0,700,700,0,0,1,0
1472,26220,707,51,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1473,26800,657,54,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1474,31690,656,82,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1475,30110,868,73,49,1,0,1,0,0,0,0,0,4000,4000,0,0,1,0
1476,13710,613,-21,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1477,15300,242,-2,-4,1,1,0,0,0,0,0,0,400,400,0,0,1,0
1478,15300,293,-2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1479,10100,295,-35,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1480,10670,223,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,9920,221,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,5280,294,-40,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,11800,185,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,22200,685,153,130,1,0,1,0,0,0,0,0,3000,3000,0,0,0,0
1485,19560,659,123,121,1,1,0,0,0,0,0,0,700,700,0,0,0,0
1486,17670,538,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1487,16290,463,-4,-17,1,0,0,1,0,0,0,0,20000,20000,0,0,1,0
1488,10160,437,-40,-21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1489,10050,342,-41,-39,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1490,8210,351,-52,-37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1491,8880,309,-48,-44,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1492,29730,472,283,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1493,13540,437,-20,-21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1494,20860,470,180,131,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1495,13960,293,-12,12,1,0,0,1,0,0,0,0,30000,30000,1,0,1,0
1496,24880,527,85,37,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1497,33640,699,150,81,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1498,29790,695,121,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1499,29500,794,119,106,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1500,26780,1003,99,160,1,0,0,1,0,0,0,0,60000,60000,1,0,1,0
1501,19370,715,44,85,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1502,22910,629,72,62,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1503,16240,673,22,74,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1504,27960,740,110,91,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1505,39760,783,198,102,1,1,0,0,0,0,0,0,900,900,1,0,1,0
1506,22460,732,69,89,1,1,0,0,0,0,0,0,400,400,1,0,1,0
1507,11320,514,-15,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1508,16320,454,23,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1509,23490,595,76,54,1,0,1,0,0,0,0,0,1000,1000,1,0,1,0
1510,13260,563,-8,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1511,14300,431,0,4,2,0,2,0,0,0,0,0,8000,6000,1,0,1,0
1512,12160,364,-15,-12,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1513,12030,308,-16,-26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1514,17050,367,19,-12,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1515,62880,826,338,99,1,1,0,0,0,0,0,0,700,700,1,0,1,1
1516,45070,1016,214,145,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1517,27960,804,95,94,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1518,25930,631,70,43,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1519,41230,487,152,70,1,1,0,0,0,0,0,0,400,400,1,1,1,0
1520,33430,518,105,80,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1521,42220,515,159,79,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1522,37590,1115,146,153,1,0,0,1,0,0,0,0,40000,40000,1,1,1,1
1523,22450,568,47,29,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1524,23790,589,56,34,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1525,43780,529,168,84,1,0,1,0,0,0,0,0,1000,1000,1,1,1,0
1526,44010,961,167,109,1,1,0,0,0,0,0,0,500,500,1,1,1,1
1527,32500,873,97,90,1,1,0,0,0,0,0,0,300,300,1,1,1,1
1528,54860,989,233,115,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1529,60140,800,267,181,2,0,2,0,0,0,0,0,3000,2000,1,1,1,0
1530,45520,1214,177,164,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1531,72090,1139,338,147,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1532,61310,931,274,227,1,0,1,0,0,0,0,0,3000,3000,1,1,1,1
1533,65800,1634,300,255,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1534,40130,1324,120,162,2,2,0,0,0,0,0,0,1100,600,1,1,1,1
1535,30840,1022,235,235,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1536,22820,833,25,65,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1537,23750,442,32,44,1,1,0,0,0,0,0,0,600,600,1,1,1,1
1538,23260,746,27,48,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1539,50860,982,178,94,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1540,75890,1742,315,245,1,0,1,0,0,0,0,0,1000,1000,1,1,1,1
1541,48130,1330,163,163,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1542,24490,1079,10,82,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1543,32180,934,44,57,1,1,0,0,0,0,0,0,400,400,1,1,1,0
1544,40560,1130,82,90,2,2,0,0,0,0,0,0,1200,700,1,1,1,0
1545,50130,1613,125,172,2,2,0,0,0,0,0,0,1100,600,1,1,1,0
1546,58100,1267,161,113,1,1,0,0,0,0,0,0,300,300,1,1,1,0
1547,30610,1260,37,112,1,1,0,0,0,0,0,0,300,300,1,1,1,0
1548,61620,1211,176,104,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1549,90960,2039,308,243,2,0,1,1,0,0,0,0,32000,30000,1,1,1,1
1550,91210,2362,267,255,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1551,66780,2022,169,204,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1552,46640,1439,88,116,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1553,53730,1444,116,117,1,0,0,1,0,0,0,0,80000,80000,1,1,1,0
1554,56690,800,158,115,1,0,1,0,0,0,0,0,1000,1000,1,1,1,1
1555,45680,1276,84,92,1,1,0,0,0,0,0,0,500,500,1,1,1,0
1556,63390,1039,188,179,1,0,1,0,0,0,0,0,7000,7000,1,1,1,0
1557,42350,1625,70,144,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1558,32410,1205,252,295,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1559,21540,862,134,182,2,1,1,0,0,0,0,0,4200,4000,1,1,0,1
1560,24510,845,-16,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1561,47370,1333,62,71,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1562,30730,890,5,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1563,22550,859,-23,10,1,1,0,0,0,0,0,0,300,300,1,1,1,1
1564,19790,825,-32,6,1,1,0,0,0,0,0,0,400,400,1,1,1,1
1565,17960,780,-38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1566,20160,688,-40,-25,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1567,9730,488,-71,-47,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1568,21060,588,-37,-36,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1569,74960,1471,124,60,1,0,0,1,0,0,0,0,10000,10000,1,1,1,1
1570,45650,664,55,34,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1571,31160,1133,-7,23,1,0,1,0,0,0,0,0,5000,5000,1,1,1,1
1572,31240,836,-7,-9,1,0,1,0,0,0,0,0,2000,2000,1,1,1,1
1573,28930,948,-13,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1574,25390,861,176,182,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1575,16500,321,115,96,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1576,18180,609,-47,-36,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1577,23600,704,-31,-26,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1578,21430,776,-37,-19,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1579,69390,1107,104,16,2,1,1,0,0,0,0,0,3700,3000,1,1,1,1
1580,48330,1389,42,45,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1581,63800,2116,88,121,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1582,29720,482,287,195,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1583,19500,678,112,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1584,21780,944,136,209,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1585,17390,720,89,136,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1586,17670,255,130,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1587,16460,586,79,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1588,11240,554,22,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1589,12300,424,34,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1590,10900,176,34,4,1,1,0,0,0,0,0,0,700,700,0,1,0,0
1591,11230,383,19,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1592,9870,360,5,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1593,9450,325,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1594,6330,327,-33,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1595,14040,408,49,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1596,12290,471,30,49,1,1,0,0,0,0,0,0,500,500,0,1,0,0
1597,8190,325,-13,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1598,8390,33,262,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,5890,301,-43,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,4030,262,-61,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,7920,248,-23,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,6010,215,-41,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,8780,178,279,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,9150,257,-11,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,7240,295,-29,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,6260,98,-26,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,7460,240,-28,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,8460,252,-18,-28,1,1,0,0,0,0,0,0,200,200,0,0,0,0
1609,27630,733,-23,-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1610,24160,362,-23,-32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1611,25200,318,-20,-40,1,0,1,0,0,0,0,0,1000,1000,0,0,1,0
1612,94190,2191,161,117,5,2,1,2,0,0,0,0,116500,90000,0,0,1,0
1613,93020,2422,158,140,1,1,0,0,0,0,0,0,600,600,0,0,1,0
1614,46520,1587,25,52,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1615,38530,1232,3,18,1,1,0,0,0,0,0,0,700,700,1,0,1,0
1616,27900,1158,-25,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1617,59250,1452,59,39,1,1,0,0,0,0,0,0,500,500,1,0,1,0
1618,108280,2157,190,106,2,1,1,0,0,0,0,0,9500,9000,1,0,1,0
1619,59410,1552,59,48,2,2,0,0,0,0,0,0,900,600,1,0,1,0
1620,22840,842,146,311,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1621,21200,794,-43,-24,1,1,0,0,0,0,0,0,200,200,1,0,1,0
1622,38330,1042,-1,-3,1,1,0,0,0,0,0,0,600,600,1,0,1,0
1623,90650,2005,135,86,2,0,2,0,0,0,0,0,4000,3000,1,0,1,0
1624,49660,747,48,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1625,27810,499,-17,-9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1626,16470,668,-57,-38,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1627,35300,816,-9,-24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1628,66320,1644,72,53,2,0,2,0,0,0,0,0,6000,5000,1,0,1,0
1629,26460,554,-21,1,1,0,1,0,0,0,0,0,1000,1000,1,0,1,0
1630,16680,586,-59,-49,1,1,0,0,0,0,0,0,100,100,1,1,1,0
1631,20140,248,-43,-57,1,0,1,0,0,0,0,0,3000,3000,1,1,1,0
1632,14890,540,-64,-53,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1633,29520,779,-28,-32,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1634,55200,1259,35,9,1,0,1,0,0,0,0,0,4000,4000,1,1,1,0
1635,43900,853,24,48,1,0,0,1,0,0,0,0,80000,80000,1,1,1,0
1636,28150,1047,-31,-9,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1637,18540,896,-55,-22,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1638,16470,661,60,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1639,16440,644,59,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1640,10110,531,-2,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1641,13330,443,29,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1642,9910,431,-4,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1643,21920,763,112,117,1,0,1,0,0,0,0,0,4000,4000,1,1,0,0
1644,10680,506,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1645,15210,527,-64,-56,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1646,38060,486,357,189,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1647,20620,808,105,132,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1648,17500,647,74,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1649,35290,754,-16,-36,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1650,55570,560,54,-6,2,1,1,0,0,0,0,0,3100,3000,1,1,1,0
1651,29710,473,-18,-20,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1652,46880,523,30,-12,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1653,77870,271,626,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1654,82030,349,681,57,3,3,0,0,0,0,0,0,1300,600,1,1,1,1
1655,21320,402,-38,-30,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1656,17300,656,-56,-43,1,0,1,0,0,0,0,0,7000,7000,1,1,1,0
1657,19760,328,-42,-43,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1658,47670,507,40,-11,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1659,40280,840,284,278,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1660,19290,859,-51,-25,1,1,0,0,0,0,0,0,200,200,1,1,1,0
1661,59210,705,73,23,2,0,2,0,0,0,0,0,4000,2000,1,1,1,0
1662,31590,377,175,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1663,24650,332,-29,-41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1664,19370,351,-44,-38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1665,48710,547,41,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1666,42860,588,24,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1667,33930,486,-2,-14,1,0,1,0,0,0,0,0,4000,4000,0,0,1,0
1668,40070,501,16,-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1669,56650,693,64,23,1,0,0,1,0,0,0,0,10000,10000,0,0,1,0
1670,45530,736,37,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1671,37520,843,13,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0
